period,timeInPeriod,timeRemaining,homeTeamDefendingSide,event,sortOrder,period,periodType,xCoord,yCoord,zoneCode,shotType,goalieInNetId,awaySOG,homeSOG,reason,secondaryReason,typeCode,descKey,duration,awayScore,homeScore,servedByPlayerId,gameId,seasonId,gameDate,gameType,venue,elapsedTime,normalized_xCoord,eventTeam,is_home,event_player1_Id,event_player2_Id,event_player3_Id,home_skaters,away_skaters,game_strength,home_skater_id1,home_skater_id2,home_skater_id3,home_skater_id4,home_skater_id5,home_skater_id6,away_skater_id1,away_skater_id2,away_skater_id3,away_skater_id4,away_skater_id5,away_skater_id6,home_skater_fullName1,home_skater_fullName2,home_skater_fullName3,home_skater_fullName4,home_skater_fullName5,home_skater_fullName6,away_skater_fullName1,away_skater_fullName2,away_skater_fullName3,away_skater_fullName4,away_skater_fullName5,away_skater_fullName6,home_goalie_id,away_goalie_id,home_goalie_fullName,away_goalie_fullName
3,08:27,11:33,right,blocked-shot,636,3,REG,64.0,-6.0,D,,,17.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2907,36.0,CHI,1.0,8482087.0,8477450.0,,5,5,5v5,8477450.0,8473422.0,8475797.0,8476278.0,8481806.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Colin Blackwell,Louis Crevier,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,08:46,11:14,right,hit,637,3,REG,90.0,-32.0,D,,,17.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2926,10.0,CHI,1.0,8481806.0,8477497.0,,5,5,5v5,8477450.0,8473422.0,8475797.0,8476278.0,8481806.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Colin Blackwell,Louis Crevier,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,08:51,11:09,right,stoppage,638,3,REG,,,,,,17.0,15.0,puck-in-crowd,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2931,,,,,,,5,5,5v5,8476473.0,8477450.0,8473422.0,8482192.0,8476278.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Connor Murphy,Jason Dickinson,Nick Foligno,Isaak Phillips,Colin Blackwell,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,08:51,11:09,right,faceoff,641,3,REG,69.0,-22.0,O,,,17.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2931,31.0,MTL,0.0,8480018.0,8477450.0,,5,5,5v5,8476473.0,8477450.0,8473422.0,8482192.0,8476278.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Connor Murphy,Jason Dickinson,Nick Foligno,Isaak Phillips,Colin Blackwell,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,08:54,11:06,right,shot-on-goal,642,3,REG,56.0,-35.0,O,wrist,8475852.0,18.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2934,44.0,MTL,0.0,8476875.0,,,5,5,5v5,8476473.0,8477450.0,8473422.0,8482192.0,8476278.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Connor Murphy,Jason Dickinson,Nick Foligno,Isaak Phillips,Colin Blackwell,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,09:08,10:52,right,blocked-shot,643,3,REG,51.0,-1.0,D,,,18.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2948,49.0,CHI,1.0,8475233.0,8473422.0,,5,5,5v5,8476473.0,8477450.0,8473422.0,8482192.0,8476278.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Connor Murphy,Jason Dickinson,Nick Foligno,Isaak Phillips,Colin Blackwell,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,09:15,10:45,right,shot-on-goal,644,3,REG,34.0,-24.0,O,slap,8475852.0,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2955,66.0,MTL,0.0,8476875.0,,,5,5,5v5,8476473.0,8477450.0,8473422.0,8482192.0,8476278.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Connor Murphy,Jason Dickinson,Nick Foligno,Isaak Phillips,Colin Blackwell,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,09:28,10:32,right,missed-shot,647,3,REG,-39.0,-10.0,O,wrist,8480051.0,19.0,15.0,wide-right,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2968,139.0,CHI,1.0,8477450.0,,,5,5,5v5,8476473.0,8477987.0,8477450.0,8479458.0,8483466.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Connor Murphy,Ryan Donato,Jason Dickinson,Nikita Zaitsev,Kevin Korchinski,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,09:49,10:11,right,giveaway,653,3,REG,37.0,-22.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,2989,63.0,CHI,1.0,8482117.0,,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476981.0,8482087.0,8481540.0,8482111.0,8478133.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Josh Anderson,Kaiden Guhle,Cole Caufield,Justin Barron,Jake Evans,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,10:07,09:53,right,faceoff,656,3,REG,-69.0,-22.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3007,169.0,MTL,0.0,8478133.0,8477987.0,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,10:07,09:53,right,stoppage,655,3,REG,,,,,,19.0,15.0,icing,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3007,,,,,,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,10:28,09:32,right,blocked-shot,658,3,REG,84.0,4.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3028,16.0,CHI,1.0,8478133.0,8479458.0,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476981.0,8482087.0,8480192.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Josh Anderson,Kaiden Guhle,Johnathan Kovacevic,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,11:19,08:41,right,hit,668,3,REG,32.0,-39.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3079,68.0,CHI,1.0,8475797.0,8475848.0,,5,5,5v5,8479390.0,8480798.0,8475797.0,8481806.0,8474870.0,,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,Taylor Raddysh,Philipp Kurashev,Jarred Tinordi,Louis Crevier,Tyler Johnson,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,11:26,08:34,right,blocked-shot,669,3,REG,68.0,-5.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3086,32.0,CHI,1.0,8480192.0,8481806.0,,5,5,5v5,8479390.0,8480798.0,8475797.0,8481806.0,8474870.0,,8475848.0,8480192.0,8477989.0,8476469.0,8481593.0,,Taylor Raddysh,Philipp Kurashev,Jarred Tinordi,Louis Crevier,Tyler Johnson,,Brendan Gallagher,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,11:36,08:24,right,missed-shot,673,3,REG,-34.0,12.0,O,wrist,8480051.0,19.0,15.0,wide-left,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3096,134.0,CHI,1.0,8479390.0,,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8474870.0,,8480192.0,8477989.0,8476469.0,8481593.0,8481058.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,,Johnathan Kovacevic,Christian Dvorak,Joel Armia,Jayden Struble,Jesse Ylönen,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,12:10,07:50,right,takeaway,681,3,REG,59.0,26.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3130,41.0,CHI,1.0,8479458.0,,,5,5,5v5,8479458.0,8481147.0,8483466.0,8480025.0,8478463.0,,8476875.0,8478477.0,8482476.0,8481058.0,8475233.0,,Nikita Zaitsev,Reese Johnson,Kevin Korchinski,MacKenzie Entwistle,Anthony Beauvillier,,Mike Matheson,Mitchell Stephens,Emil Heineman,Jesse Ylönen,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,12:20,07:40,right,blocked-shot,684,3,REG,-37.0,35.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3140,137.0,MTL,0.0,8476473.0,8478477.0,,5,5,5v5,8476473.0,8482192.0,8481147.0,8480025.0,8478463.0,,8476875.0,8478477.0,8482476.0,8481058.0,8475233.0,,Connor Murphy,Isaak Phillips,Reese Johnson,MacKenzie Entwistle,Anthony Beauvillier,,Mike Matheson,Mitchell Stephens,Emil Heineman,Jesse Ylönen,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,12:52,07:08,right,giveaway,692,3,REG,-95.0,22.0,D,,,19.0,15.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3172,195.0,MTL,0.0,8476875.0,,,5,5,5v5,8477450.0,8473422.0,8475797.0,8476278.0,8481806.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Colin Blackwell,Louis Crevier,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,12:53,07:07,right,shot-on-goal,693,3,REG,-86.0,10.0,O,wrist,8480051.0,19.0,16.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3173,186.0,CHI,1.0,8473422.0,,,5,5,5v5,8477450.0,8473422.0,8475797.0,8476278.0,8481806.0,,8476875.0,8480018.0,8483515.0,8481540.0,8475233.0,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Colin Blackwell,Louis Crevier,,Mike Matheson,Nick Suzuki,Juraj Slafkovsky,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:04,06:56,right,hit,696,3,REG,16.0,-39.0,N,,,19.0,16.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3184,84.0,CHI,1.0,8475797.0,8483515.0,,5,5,5v5,8477450.0,8473422.0,8475797.0,8476278.0,8481806.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Colin Blackwell,Louis Crevier,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:09,06:51,right,shot-on-goal,697,3,REG,75.0,-2.0,O,wrist,8475852.0,20.0,16.0,,,,,,3.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3189,25.0,MTL,0.0,8481540.0,,,5,5,5v5,8477450.0,8473422.0,8475797.0,8476278.0,8481806.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Jason Dickinson,Nick Foligno,Jarred Tinordi,Colin Blackwell,Louis Crevier,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:11,06:49,right,goal,698,3,REG,82.0,5.0,O,backhand,8475852.0,20.0,16.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3191,18.0,MTL,0.0,8480018.0,8481540.0,8483515.0,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:11,06:49,right,faceoff,701,3,REG,0.0,0.0,N,,,20.0,16.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3191,100.0,MTL,0.0,8477497.0,8484144.0,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476981.0,8482087.0,8482111.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Josh Anderson,Kaiden Guhle,Justin Barron,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:16,06:44,right,stoppage,702,3,REG,,,,,,20.0,16.0,chlg-hm-off-side,chlg-hm-off-side,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3196,,,,,,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:16,06:44,right,stoppage,705,3,REG,,,,,,20.0,16.0,offside,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3196,,,,,,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:16,06:44,right,faceoff,706,3,REG,20.0,22.0,N,,,20.0,16.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3196,80.0,CHI,1.0,8484144.0,8477497.0,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,13:40,06:20,right,blocked-shot,707,3,REG,-57.0,-11.0,D,,,20.0,16.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3220,157.0,MTL,0.0,8482117.0,8475233.0,,5,5,5v5,8477987.0,8479458.0,8482117.0,8483466.0,8484144.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Ryan Donato,Nikita Zaitsev,Lukas Reichel,Kevin Korchinski,Connor Bedard,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:03,05:57,right,shot-on-goal,713,3,REG,-49.0,37.0,O,wrist,8480051.0,20.0,17.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3243,149.0,CHI,1.0,8476473.0,,,5,5,5v5,8476473.0,8477987.0,8482117.0,8482192.0,8484144.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Connor Murphy,Ryan Donato,Lukas Reichel,Isaak Phillips,Connor Bedard,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:05,05:55,right,faceoff,717,3,REG,-69.0,22.0,O,,,20.0,17.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3245,169.0,CHI,1.0,8479390.0,8478133.0,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8474870.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:05,05:55,right,stoppage,714,3,REG,,,,,,20.0,17.0,goalie-stopped-after-sog,tv-timeout,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3245,,,,,,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8474870.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:10,05:50,right,missed-shot,718,3,REG,-77.0,-16.0,O,snap,8480051.0,20.0,17.0,wide-left,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3250,177.0,CHI,1.0,8480798.0,,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8474870.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:21,05:39,right,missed-shot,719,3,REG,-59.0,27.0,O,wrist,8480051.0,20.0,17.0,hit-right-post,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3261,159.0,CHI,1.0,8479390.0,,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8474870.0,,8476875.0,8476981.0,8475233.0,8478133.0,8477497.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Tyler Johnson,,Mike Matheson,Josh Anderson,David Savard,Jake Evans,Sean Monahan,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:44,05:16,right,shot-on-goal,723,3,REG,-84.0,-9.0,O,deflected,8480051.0,20.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3284,184.0,CHI,1.0,8484144.0,,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8484144.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Connor Bedard,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,14:46,05:14,right,blocked-shot,724,3,REG,-78.0,-1.0,D,,,20.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3286,178.0,MTL,0.0,8484144.0,8476875.0,,5,5,5v5,8479390.0,8479458.0,8480798.0,8483466.0,8484144.0,,8476875.0,8480018.0,8476981.0,8481540.0,8475233.0,,Taylor Raddysh,Nikita Zaitsev,Philipp Kurashev,Kevin Korchinski,Connor Bedard,,Mike Matheson,Nick Suzuki,Josh Anderson,Cole Caufield,David Savard,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,15:21,04:39,right,shot-on-goal,730,3,REG,0.0,38.0,N,wrist,8475852.0,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3321,100.0,MTL,0.0,8483515.0,,,5,5,5v5,8476473.0,8477987.0,8482117.0,8482192.0,8484144.0,,8480018.0,8483515.0,8482087.0,8481540.0,8482111.0,,Connor Murphy,Ryan Donato,Lukas Reichel,Isaak Phillips,Connor Bedard,,Nick Suzuki,Juraj Slafkovsky,Kaiden Guhle,Cole Caufield,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,15:38,04:22,right,stoppage,734,3,REG,,,,,,21.0,18.0,puck-in-netting,tv-timeout,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3338,,,,,,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,15:38,04:22,right,faceoff,736,3,REG,69.0,22.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3338,31.0,MTL,0.0,8477989.0,8477450.0,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,15:42,04:18,right,faceoff,738,3,REG,69.0,22.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3342,31.0,CHI,1.0,8477450.0,8477989.0,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,15:42,04:18,right,stoppage,737,3,REG,,,,,,21.0,18.0,puck-in-netting,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3342,,,,,,,5,5,5v5,8477450.0,8479458.0,8482192.0,8476278.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,Colin Blackwell,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,15:57,04:03,right,blocked-shot,740,3,REG,53.0,-16.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3357,47.0,CHI,1.0,8475848.0,8482192.0,,5,5,5v5,8477450.0,8479458.0,8482192.0,8480025.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Isaak Phillips,MacKenzie Entwistle,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,16:07,03:53,right,hit,742,3,REG,-96.0,25.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3367,196.0,CHI,1.0,8480025.0,8482087.0,,5,5,5v5,8477450.0,8479458.0,8483466.0,8480025.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Kevin Korchinski,MacKenzie Entwistle,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,16:12,03:48,right,blocked-shot,743,3,REG,-70.0,25.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3372,170.0,MTL,0.0,8480025.0,8482087.0,,5,5,5v5,8477450.0,8479458.0,8483466.0,8480025.0,8478463.0,,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Jason Dickinson,Nikita Zaitsev,Kevin Korchinski,MacKenzie Entwistle,Anthony Beauvillier,,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,8475852.0,8480051.0,Petr Mrazek,Cayden Primeau
3,16:31,03:29,right,stoppage,744,3,REG,,,,,,21.0,18.0,icing,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3391,,,,,,,6,5,6v5,8477987.0,8473422.0,8479458.0,8480798.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Nikita Zaitsev,Philipp Kurashev,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau
3,16:31,03:29,right,faceoff,746,3,REG,-69.0,22.0,O,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3391,169.0,CHI,1.0,8474870.0,8477989.0,,6,5,6v5,8477987.0,8473422.0,8479458.0,8480798.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Nikita Zaitsev,Philipp Kurashev,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau
3,16:35,03:25,right,blocked-shot,747,3,REG,-48.0,-19.0,D,,,21.0,18.0,,,,,,4.0,2.0,,2023020513,20232024,2023-12-22,2,United Center,3395,148.0,MTL,0.0,8484144.0,8475848.0,,6,5,5v6,8477987.0,8473422.0,8479458.0,8480798.0,8474870.0,8484144.0,8475848.0,8482087.0,8477989.0,8476469.0,8482111.0,,Ryan Donato,Nick Foligno,Nikita Zaitsev,Philipp Kurashev,Tyler Johnson,Connor Bedard,Brendan Gallagher,Kaiden Guhle,Christian Dvorak,Joel Armia,Justin Barron,,,8480051.0,,Cayden Primeau
